date,ticker,price,volume,market_cap,tx_count,tx_volume,DAA,NVT,hash_rate,fees,volatility,liquidity
2025-06-27,BTC,107100.0,1287.0,2174216404149.0,512256.0,18322517317.0,1507746.0,118.66,744970329040605.5,13572324.0,0.3303,0.005
2025-06-28,BTC,107348.0,205.0,2179519064925.0,529635.0,12792440783.0,1502582.0,170.38,1156582717076017.5,9411607.0,0.3219,0.005
2025-06-29,BTC,108384.0,526.0,2200823935459.0,600000.0,23361427514.0,1497418.0,94.21,1000801176142836.8,15035672.0,0.3185,0.005
2025-06-30,BTC,107179.0,810.0,2176623083942.0,670365.0,23039246677.0,1492254.0,94.47,1632299093847521.0,15892572.0,0.321,0.005
2025-07-01,BTC,105709.0,919.0,2147033853630.0,687744.0,33505017096.0,1487093.0,64.08,1248111509009372.5,15832449.0,0.3232,0.005
2025-07-02,BTC,108885.0,911.0,2211812838071.0,639050.0,31929136524.0,1481936.0,69.27,654659327203943.2,7458578.0,0.3396,0.005
2025-07-03,BTC,109648.0,902.0,2227585684211.0,560950.0,28629414936.0,1476784.0,77.81,1330035827993470.0,20128187.0,0.3397,0.005
2025-07-04,BTC,108033.0,608.0,2195045455436.0,512256.0,12591110691.0,1471639.0,174.33,1904977473824008.8,3970076.0,0.3432,0.005
2025-07-05,BTC,108240.0,219.0,2199521628890.0,529635.0,22560498181.0,1466502.0,97.49,1668360730499368.8,17738670.0,0.3237,0.005
2025-07-06,BTC,109233.0,420.0,2219972934883.0,600000.0,11504235716.0,1461376.0,192.97,1211525210201444.2,6114591.0,0.3114,0.005
2025-07-07,BTC,108287.0,709.0,2201017516711.0,670365.0,30910581534.0,1456260.0,71.21,1308279796603306.5,8235649.0,0.3112,0.005
2025-07-08,BTC,108947.0,677.0,2214704583750.0,687744.0,26167632337.0,1451158.0,84.64,690644683963284.0,11411871.0,0.3117,0.005
2025-07-09,BTC,111287.0,1206.0,2262550644257.0,639050.0,21220602378.0,1446070.0,106.62,1346119120574623.8,6704779.0,0.2836,0.005
2025-07-10,BTC,116031.0,1984.0,2359289570688.0,560950.0,19658933306.0,1440998.0,120.01,772844864703899.4,11703344.0,0.3196,0.005
2025-07-11,BTC,117579.0,1872.0,2391059080292.0,512256.0,25393404236.0,1435944.0,94.16,978862092840531.5,19183551.0,0.3163,0.005
2025-07-12,BTC,117464.0,658.0,2389013788705.0,529635.0,12875438536.0,1430908.0,185.55,1844873003443556.5,1509738.0,0.2978,0.005
2025-07-13,BTC,119135.0,700.0,2423296521322.0,600000.0,30428980823.0,1425893.0,79.64,974255344269274.2,22637319.0,0.3001,0.005
2025-07-14,BTC,119879.0,2009.0,2438729399347.0,670365.0,18739337847.0,1420900.0,130.14,910353701667408.8,9423831.0,0.298,0.005
2025-07-15,BTC,117769.0,5845.0,2396099208605.0,687744.0,24770759822.0,1415931.0,96.73,1065793641232541.5,9145746.0,0.3076,0.005
2025-07-16,BTC,118718.0,1447.0,2415703782943.0,639050.0,20003519405.0,1410986.0,120.76,1502480590472851.8,3172979.0,0.3067,0.005
2025-07-17,BTC,119275.0,1631.0,2427335603150.0,560950.0,9847761144.0,1406068.0,246.49,1009022579320463.0,3050245.0,0.2936,0.005
2025-07-18,BTC,118022.0,1825.0,2402130829428.0,512256.0,10763890952.0,1401177.0,223.17,1199192743100778.2,2036287.0,0.2982,0.005
2025-07-19,BTC,117916.0,499.0,2400267835574.0,529635.0,30519056063.0,1396316.0,78.65,853967399243452.8,7166085.0,0.2979,0.005
2025-07-20,BTC,117339.0,615.0,2388815581060.0,600000.0,15832617061.0,1391486.0,150.88,1323650157578398.5,10351538.0,0.2932,0.005
2025-07-21,BTC,117437.0,1335.0,2391103942758.0,670365.0,18636173402.0,1386688.0,128.3,1141338264007588.5,2769582.0,0.288,0.005
2025-07-22,BTC,120011.0,1298.0,2443812163081.0,687744.0,13781415712.0,1381923.0,177.33,1071500498196077.6,4610111.0,0.2882,0.005
2025-07-23,BTC,118813.0,980.0,2419713698041.0,639050.0,36214540860.0,1377193.0,66.82,593702051459520.6,25000339.0,0.2582,0.005
2025-07-24,BTC,118347.0,1079.0,2410518793507.0,560950.0,20344430821.0,1372500.0,118.49,998190322506309.0,12724109.0,0.2595,0.005
2025-07-25,BTC,117653.0,5662.0,2396677036112.0,512256.0,20947228132.0,1367844.0,114.41,1815896141681139.8,4001202.0,0.2598,0.005
2025-07-26,BTC,117962.0,618.0,2403266155590.0,529635.0,13306978935.0,1363228.0,180.6,2089940916030742.0,5660098.0,0.2586,0.005
2025-07-27,BTC,119469.0,580.0,2434266931233.0,600000.0,8923838328.0,1358652.0,272.78,876790290618074.4,1654121.0,0.2605,0.005
2025-07-28,BTC,118051.0,1062.0,2405668947176.0,670365.0,34446812223.0,1354118.0,69.84,898821775687967.6,26934645.0,0.2661,0.005
2025-07-29,BTC,117926.0,1161.0,2403416145217.0,687744.0,36700463624.0,1349627.0,65.49,994466337021516.4,4082727.0,0.2655,0.005
2025-07-30,BTC,117834.0,1044.0,2401835364964.0,639050.0,22371721160.0,1345181.0,107.36,1814719554204140.5,8740577.0,0.261,0.005
2025-07-31,BTC,115750.0,1023.0,2359645793315.0,560950.0,30103826841.0,1340781.0,78.38,812213288406142.1,15385830.0,0.2646,0.005
2025-08-01,BTC,113243.0,2330.0,2308821602574.0,512256.0,27093001885.0,1336428.0,85.22,1751184117520599.0,11480857.0,0.2598,0.005
2025-08-02,BTC,112522.0,1094.0,2294402686900.0,529635.0,27950934643.0,1332123.0,82.09,920001136355871.2,10956832.0,0.2604,0.005
2025-08-03,BTC,114226.0,758.0,2329433680753.0,600000.0,9504931233.0,1327868.0,245.08,1185318736286265.0,3619122.0,0.2586,0.005
2025-08-04,BTC,115051.0,933.0,2346545366884.0,670365.0,21096565732.0,1323664.0,111.23,1637176933493037.0,9612472.0,0.2592,0.005
2025-08-05,BTC,114133.0,942.0,2328107120438.0,687744.0,15739911797.0,1319513.0,147.91,1063770951348241.9,6880161.0,0.2603,0.005
2025-08-06,BTC,115030.0,1203.0,2346691544372.0,639050.0,10007445372.0,1315415.0,234.49,1480462975484784.8,7606827.0,0.2585,0.005
2025-08-07,BTC,117515.0,1448.0,2397680711679.0,560950.0,22322613986.0,1311371.0,107.41,1661136820373310.5,8550089.0,0.267,0.005
2025-08-08,BTC,116675.0,1599.0,2380833384556.0,512256.0,20734582247.0,1307384.0,114.82,1043407800651349.9,12636457.0,0.2601,0.005
2025-08-09,BTC,116495.0,986.0,2377451262966.0,529635.0,17225138880.0,1303453.0,138.02,825885485101520.5,2687348.0,0.2142,0.005
2025-08-10,BTC,119310.0,1018.0,2435198228967.0,600000.0,28614661919.0,1299581.0,85.1,1305390553278695.0,5667532.0,0.2255,0.005
2025-08-11,BTC,118712.0,2061.0,2423289080292.0,670365.0,12229113612.0,1295768.0,198.16,883860724229192.4,8133199.0,0.2263,0.005
2025-08-12,BTC,120107.0,1834.0,2452065383788.0,687744.0,8840890041.0,1292016.0,277.36,847159012527831.6,3282268.0,0.2246,0.005
2025-08-13,BTC,123360.0,2625.0,2518785616596.0,639050.0,12271342267.0,1288325.0,205.26,1648047020421995.5,5345426.0,0.2425,0.005
2025-08-14,BTC,118394.0,2568.0,2417684621590.0,560950.0,32093748017.0,1284697.0,75.33,1543660189055946.5,9390612.0,0.2751,0.005
2025-08-15,BTC,117446.0,1481.0,2398619104495.0,512256.0,14240743777.0,1281133.0,168.43,1925079267112480.0,6448187.0,0.2751,0.005
2025-08-16,BTC,117460.0,819.0,2399198340376.0,529635.0,19024444240.0,1277633.0,126.11,1119032877970613.1,29038875.0,0.2745,0.005
2025-08-17,BTC,117490.0,823.0,2400104496735.0,600000.0,31666624089.0,1274200.0,75.79,1196978178225673.2,24620323.0,0.2721,0.005
2025-08-18,BTC,116265.0,1938.0,2375370328467.0,670365.0,28321455616.0,1270833.0,83.87,1510993825796659.5,20169922.0,0.2745,0.005
2025-08-19,BTC,112870.0,1677.0,2306290097964.0,687744.0,10391524735.0,1267535.0,221.94,875878388240017.0,6155426.0,0.2921,0.005
2025-08-20,BTC,114263.0,2261.0,2335038809835.0,639050.0,20188980986.0,1264305.0,115.66,1210974931223435.5,5009355.0,0.2958,0.005
2025-08-21,BTC,112472.0,1866.0,2298719414522.0,560950.0,24756315333.0,1261145.0,92.85,1203092839958493.2,19199352.0,0.2884,0.005
2025-08-22,BTC,116891.0,2747.0,2389327482520.0,512256.0,17097326608.0,1258056.0,139.75,2086646408492951.2,7413073.0,0.3208,0.005
2025-08-23,BTC,115392.0,1012.0,2358975102574.0,529635.0,8550922975.0,1255039.0,275.87,1249806731565839.8,1344348.0,0.3235,0.005
2025-08-24,BTC,113478.0,1707.0,2320130295813.0,600000.0,10225838858.0,1252094.0,226.89,1464293161215767.2,7571660.0,0.3278,0.005
2025-08-25,BTC,110136.0,2458.0,2252075990780.0,670365.0,7965848121.0,1249222.0,282.72,1552098648986443.8,4920672.0,0.342,0.005
2025-08-26,BTC,111788.0,1921.0,2286135460622.0,687744.0,19284230219.0,1246425.0,118.55,1466145792304048.2,12116684.0,0.3433,0.005
2025-08-27,BTC,111273.0,1116.0,2275881246062.0,639050.0,16399481003.0,1243703.0,138.78,1441006189567276.0,10273644.0,0.3417,0.005
2025-08-28,BTC,112581.0,1313.0,2302915069535.0,560950.0,17285707275.0,1241057.0,133.23,2019995864871153.5,12047210.0,0.3449,0.005
2025-08-29,BTC,108362.0,1977.0,2216883367269.0,512256.0,23179145507.0,1238488.0,95.64,1024913675835330.8,15613666.0,0.3671,0.005
2025-08-30,BTC,108827.0,791.0,2226668149443.0,529635.0,6030705115.0,1235996.0,369.22,1968439587106174.8,693053.0,0.3638,0.005
2025-08-31,BTC,108269.0,747.0,2215521482712.0,600000.0,18049991253.0,1233583.0,122.74,2374705418876711.5,12529838.0,0.357,0.005
2025-09-01,BTC,109244.0,1584.0,2235745819439.0,670365.0,34217669391.0,1231248.0,65.34,1252243880834978.0,15535147.0,0.3583,0.005
2025-09-02,BTC,111238.0,2119.0,2276832033423.0,687744.0,23632104890.0,1228993.0,96.34,1689040490562551.2,6114177.0,0.3602,0.005
2025-09-03,BTC,111759.0,2089.0,2287774996158.0,639050.0,11664762643.0,1226819.0,196.13,2003446246630143.0,7328742.0,0.3596,0.005
2025-09-04,BTC,110747.0,1932.0,2267335286400.0,560950.0,16583019214.0,1224725.0,136.73,632516071769190.9,3043883.0,0.3598,0.005
2025-09-05,BTC,110669.0,2214.0,2266014737610.0,512256.0,15519439589.0,1222713.0,146.01,2310368133463391.5,6631772.0,0.3585,0.005
2025-09-06,BTC,110223.0,753.0,2257157857664.0,529635.0,13106880245.0,1220783.0,172.21,1511686606759971.8,3455526.0,0.3491,0.005
2025-09-07,BTC,111144.0,1148.0,2276295729543.0,600000.0,9800558857.0,1218936.0,232.26,1273140968352953.2,4520984.0,0.3504,0.005
2025-09-08,BTC,112098.0,1382.0,2296114143296.0,670365.0,15973011783.0,1217172.0,143.75,1319650374440260.0,10173058.0,0.3521,0.005
2025-09-09,BTC,111531.0,1444.0,2284778733769.0,687744.0,15056374307.0,1215492.0,151.75,1265252803126471.5,6741114.0,0.3402,0.005
2025-09-10,BTC,113988.0,1624.0,2335396478678.0,639050.0,10119063295.0,1213896.0,230.79,1657310910577091.5,4255853.0,0.3502,0.005
2025-09-11,BTC,115533.0,1489.0,2367339078371.0,560950.0,14877487730.0,1212385.0,159.12,2244359438205990.8,46788314.0,0.3511,0.005
2025-09-12,BTC,116108.0,2158.0,2379411101806.0,512256.0,13995917368.0,1210959.0,170.01,1055768118228700.6,10916228.0,0.337,0.005
2025-09-13,BTC,115981.0,638.0,2377098098348.0,529635.0,7142687337.0,1209619.0,332.8,2372720011957377.5,5304228.0,0.3072,0.005
2025-09-14,BTC,115342.0,709.0,2364289444103.0,600000.0,30960954666.0,1208365.0,76.36,1116542187526324.8,8404864.0,0.3065,0.005
2025-09-15,BTC,115387.0,1497.0,2365499992701.0,670365.0,36834575618.0,1207197.0,64.22,1362030481606534.2,29436245.0,0.3066,0.005
2025-09-16,BTC,116837.0,1255.0,2395517584134.0,687744.0,18166212398.0,1206116.0,131.87,1783597775156175.0,6370139.0,0.3099,0.005
2025-09-17,BTC,116477.0,2154.0,2388427334614.0,639050.0,14654174088.0,1205122.0,162.99,3088749652429835.5,1815158.0,0.3079,0.005
2025-09-18,BTC,117125.0,2093.0,2402007419324.0,560950.0,32399037313.0,1204216.0,74.14,1987988276568863.2,21422138.0,0.2894,0.005
2025-09-19,BTC,115702.0,1803.0,2373113360738.0,512256.0,22969525228.0,1203397.0,103.32,1575754068645721.2,5879771.0,0.2903,0.005
2025-09-20,BTC,115759.0,1112.0,2374571526892.0,529635.0,10982744287.0,1202666.0,216.21,1593859025496260.2,5930083.0,0.2844,0.005
2025-09-21,BTC,115292.0,789.0,2365279824818.0,600000.0,23957247951.0,1202023.0,98.73,2365930416343586.5,4061930.0,0.2491,0.005
2025-09-22,BTC,112741.0,1952.0,2313226161544.0,670365.0,11666855091.0,1201468.0,198.27,914290954034911.4,8062128.0,0.2569,0.005
2025-09-23,BTC,112025.0,1468.0,2298814973108.0,687744.0,26323775786.0,1201002.0,87.33,2369971947500285.0,10207577.0,0.2513,0.005
2025-09-24,BTC,113339.0,1321.0,2326062000960.0,639050.0,27686283549.0,1200625.0,84.01,1450502578553938.0,21223144.0,0.2316,0.005
2025-09-25,BTC,109021.0,2616.0,2237715708029.0,560950.0,10701506092.0,1200336.0,209.1,2324756315659403.0,7649722.0,0.2632,0.005
2025-09-26,BTC,109696.0,1849.0,2251844376489.0,512256.0,21216046481.0,1200136.0,106.14,2613238180972879.5,7027191.0,0.2639,0.005
2025-09-27,BTC,109679.0,475.0,2251769281214.0,529635.0,10720194907.0,1200025.0,210.05,1496484116999101.8,4779040.0,0.2602,0.005
2025-09-28,BTC,112203.0,789.0,2303868552632.0,600000.0,31328567133.0,1200003.0,73.54,1058191134087492.4,15506400.0,0.2374,0.005
2025-09-29,BTC,114379.0,1866.0,2348834063004.0,670365.0,37985844962.0,1200069.0,61.83,1516309843415513.0,7112754.0,0.2455,0.005
2025-09-30,BTC,114065.0,1874.0,2342670738571.0,687744.0,19995241832.0,1200225.0,117.16,1433403797281806.5,11474515.0,0.2448,0.005
2025-10-01,BTC,118668.0,2297.0,2437503632731.0,639050.0,31516629032.0,1200469.0,77.34,2688442971948613.0,19251355.0,0.2785,0.005
2025-10-02,BTC,120612.0,2080.0,2477735605839.0,560950.0,20239963511.0,1200803.0,122.42,2249358094720003.8,5011934.0,0.2773,0.005
2025-10-03,BTC,122308.0,3097.0,2512881997695.0,512256.0,22503740425.0,1201224.0,111.67,1679327670937090.2,12011160.0,0.28,0.005
2025-10-04,BTC,122441.0,628.0,2515920302151.0,529635.0,24443476137.0,1201735.0,102.93,1352814872563379.2,13948704.0,0.2767,0.005
2025-10-05,BTC,123519.0,1675.0,2538379510949.0,600000.0,36168386512.0,1202333.0,70.18,2316475051298129.0,6439247.0,0.2769,0.005
2025-10-06,BTC,124728.0,2417.0,2563536548598.0,670365.0,19081643658.0,1203020.0,134.35,1694797537194516.2,3812920.0,0.2762,0.005
2025-10-07,BTC,121395.0,2470.0,2495336484825.0,687744.0,35978514827.0,1203795.0,69.36,1896301649467148.2,18433451.0,0.296,0.005
2025-10-08,BTC,123345.0,2511.0,2535727742028.0,639050.0,34363910083.0,1204658.0,73.79,1710396695601284.2,18317040.0,0.2989,0.005
2025-10-09,BTC,121695.0,2340.0,2502110912409.0,560950.0,18550304326.0,1205608.0,134.88,3539293904902506.0,13117965.0,0.3032,0.005
2025-10-10,BTC,112996.0,4714.0,2323537225509.0,512256.0,13011851668.0,1206645.0,178.57,2803908811637028.5,7001123.0,0.3919,0.005
2025-10-11,BTC,110764.0,2955.0,2277917190934.0,529635.0,18792223008.0,1207770.0,121.22,1637691773930650.5,6374356.0,0.3945,0.005
2025-10-12,BTC,115090.0,2969.0,2367170943143.0,600000.0,25044806720.0,1208981.0,94.52,3503364372329441.5,13170106.0,0.4184,0.005
2025-10-13,BTC,115265.0,1948.0,2371058173262.0,670365.0,23774792468.0,1210278.0,99.73,2419803709475212.0,9055492.0,0.4184,0.005
2025-10-14,BTC,113078.0,2254.0,2326352868613.0,687744.0,27209067745.0,1211661.0,85.5,2205261173698969.5,17709619.0,0.4233,0.005
2025-10-15,BTC,110804.0,2023.0,2279846573953.0,639050.0,18217138054.0,1213130.0,125.15,2152314964308389.5,4095494.0,0.4288,0.005
2025-10-16,BTC,108206.0,3004.0,2226661654629.0,560950.0,9439640272.0,1214683.0,235.88,1836940264181685.8,6062398.0,0.4327,0.005
2025-10-17,BTC,106476.0,4617.0,2191327620438.0,512256.0,20544154874.0,1216321.0,106.66,1768531672894917.0,12196375.0,0.4354,0.005
2025-10-18,BTC,107220.0,853.0,2206907241644.0,529635.0,23618832406.0,1218043.0,93.44,1993419032633009.5,5544512.0,0.4357,0.005
2025-10-19,BTC,108684.0,2023.0,2237312122935.0,600000.0,22158679332.0,1219849.0,100.97,1665646908286730.0,5831003.0,0.438,0.005
2025-10-20,BTC,110580.0,2417.0,2276618321168.0,670365.0,26892220742.0,1221737.0,84.66,2575137220616604.5,3563282.0,0.4431,0.005
2025-10-21,BTC,108372.0,4329.0,2231430689205.0,687744.0,22988430297.0,1223709.0,97.07,4137383636519291.0,62921137.0,0.4478,0.005
2025-10-22,BTC,107595.0,2975.0,2215700569535.0,639050.0,17667018877.0,1225762.0,125.41,2675712589630547.0,12627411.0,0.4422,0.005
2025-10-23,BTC,110111.0,1735.0,2267787441414.0,560950.0,19616213222.0,1227896.0,115.61,2709911776259351.0,4107390.0,0.45,0.005
2025-10-24,BTC,111039.0,1413.0,2287177312140.0,512256.0,19940597655.0,1230111.0,114.7,2283077162548139.5,6695807.0,0.4491,0.005
2025-10-25,BTC,111668.0,462.0,2300412279677.0,529635.0,21309461053.0,1232406.0,107.95,1423512616909563.2,4300734.0,0.4283,0.005
2025-10-26,BTC,114551.0,953.0,2360089456204.0,600000.0,13431510776.0,1234780.0,175.71,1906725821646071.8,9928484.0,0.4367,0.005
2025-10-27,BTC,114101.0,1511.0,2351103048790.0,670365.0,9161381409.0,1237232.0,256.63,2199336766853335.2,5207916.0,0.4371,0.005
2025-10-28,BTC,112925.0,1399.0,2327153020553.0,687744.0,29411407836.0,1239763.0,79.12,1431134360866697.8,16149732.0,0.4319,0.005
2025-10-29,BTC,110038.0,1667.0,2267932640031.0,639050.0,19458551691.0,1242371.0,116.55,1382036247323085.5,4546973.0,0.4356,0.005
2025-10-30,BTC,108306.0,2489.0,2232505794468.0,560950.0,27957054110.0,1245055.0,79.85,1763633553807576.8,14682109.0,0.4386,0.005
2025-10-31,BTC,109554.0,1789.0,2258504321168.0,512256.0,11926550591.0,1247814.0,189.37,2849581973539917.5,7755420.0,0.4149,0.005
2025-11-01,BTC,110047.0,566.0,2268942535344.0,529635.0,9387980971.0,1250649.0,241.69,3154461689128589.0,1601326.0,0.4101,0.005
2025-11-02,BTC,110530.0,972.0,2279177007299.0,600000.0,22357271459.0,1253557.0,101.94,2340369539213389.5,8590726.0,0.4065,0.005
2025-11-03,BTC,106548.0,2920.0,2197332486362.0,670365.0,16743430993.0,1256538.0,131.24,2564452659237417.5,2059523.0,0.4219,0.005
2025-11-04,BTC,101466.0,5334.0,2092780102958.0,687744.0,14248661188.0,1259592.0,146.88,2403917869775632.5,4069744.0,0.4451,0.005
2025-11-05,BTC,103865.0,2852.0,2142519878025.0,639050.0,17386178303.0,1262716.0,123.23,1741670343723357.5,2487153.0,0.4539,0.005
2025-11-06,BTC,101284.0,2708.0,2089532110642.0,560950.0,12248451575.0,1265911.0,170.6,2483074227040940.5,8919291.0,0.4529,0.005
2025-11-07,BTC,103275.0,2791.0,2130865179600.0,512256.0,9311784558.0,1269176.0,228.84,1852673264081873.5,2545643.0,0.4552,0.005
2025-11-08,BTC,102286.0,1225.0,2110714638494.0,529635.0,13682444202.0,1272508.0,154.26,1622532404312519.2,9092106.0,0.4546,0.005
2025-11-09,BTC,104705.0,1718.0,2160893181905.0,600000.0,21234878911.0,1275908.0,101.76,2127996050298576.2,10831578.0,0.3984,0.005
2025-11-10,BTC,105972.0,1858.0,2187306048406.0,670365.0,18439070166.0,1279375.0,118.62,1164704215725796.5,6133175.0,0.3964,0.005
2025-11-11,BTC,103015.0,1837.0,2126529582213.0,687744.0,30573761160.0,1282907.0,69.55,1284057573214860.8,23465075.0,0.3791,0.005
2025-11-12,BTC,101635.0,1780.0,2098296158279.0,639050.0,21510898937.0,1286503.0,97.55,1418400385242569.2,5136508.0,0.3802,0.005
2025-11-13,BTC,99618.0,3404.0,2056903126008.0,560950.0,6641187466.0,1290163.0,309.72,1471847463737790.8,2715955.0,0.3806,0.005
2025-11-14,BTC,94509.0,6243.0,1951648973108.0,512256.0,24144631550.0,1293884.0,80.83,2119474356716603.8,15954826.0,0.4115,0.005
2025-11-15,BTC,95539.0,1767.0,1973157460814.0,529635.0,13931013635.0,1297667.0,141.64,1141777919318193.0,1942843.0,0.4096,0.005
2025-11-16,BTC,94187.0,2866.0,1945469935459.0,600000.0,27342285861.0,1301510.0,71.15,3552625259421258.0,15405841.0,0.409,0.005
2025-11-17,BTC,92102.0,4150.0,1902633421053.0,670365.0,24727036348.0,1305411.0,76.95,1874135314992283.0,4963017.0,0.4119,0.005
2025-11-18,BTC,92911.0,4742.0,1919577667691.0,687744.0,28678068365.0,1309370.0,66.94,2036570246799339.0,20338425.0,0.4095,0.005
2025-11-19,BTC,91474.0,3769.0,1890117106032.0,639050.0,19369503232.0,1313386.0,97.58,1987449720166630.5,10739377.0,0.4028,0.005
2025-11-20,BTC,86527.0,5181.0,1788113862466.0,560950.0,19729956978.0,1317457.0,90.63,1504541886632063.8,7896682.0,0.434,0.005
2025-11-21,BTC,85060.0,8467.0,1758010145985.0,512256.0,7620957406.0,1321582.0,230.68,2382481049083563.5,2067488.0,0.4353,0.005
2025-11-22,BTC,84679.0,2385.0,1750347135997.0,529635.0,10656165855.0,1325760.0,164.26,1128137491312033.8,59505515.0,0.421,0.005
2025-11-23,BTC,86803.0,2774.0,1794467781214.0,600000.0,20006940858.0,1329989.0,89.69,3697159059312356.5,6841329.0,0.4332,0.005
2025-11-24,BTC,88277.0,4093.0,1825160040722.0,670365.0,18145727032.0,1334269.0,100.58,2781118772762514.5,6800285.0,0.4395,0.005
2025-11-25,BTC,87331.0,2871.0,1805819212255.0,687744.0,14633492920.0,1338598.0,123.4,2542218170069703.5,3834363.0,0.4227,0.005
2025-11-26,BTC,90477.0,2971.0,1871097728390.0,639050.0,14367799279.0,1342975.0,130.23,1761878839735948.2,5141204.0,0.4505,0.005
2025-11-27,BTC,91325.0,1909.0,1888862730503.0,560950.0,19516168793.0,1347399.0,96.78,1949027538561965.0,6551547.0,0.4542,0.005
2025-11-28,BTC,90913.0,2306.0,1880568410296.0,512256.0,7879793230.0,1351867.0,238.66,2490955713494584.5,4852237.0,0.4491,0.005
2025-11-29,BTC,90832.0,682.0,1879119714176.0,529635.0,16361828166.0,1356380.0,114.85,2142427586140965.0,6673012.0,0.4481,0.005
2025-11-30,BTC,90382.0,1021.0,1870035871687.0,600000.0,25697375906.0,1360935.0,72.77,2304420593597867.5,19302964.0,0.4438,0.005
2025-12-01,BTC,86291.0,4297.0,1785607098924.0,670365.0,23476317975.0,1365531.0,76.06,1774003389201169.5,17185909.0,0.4624,0.005
2025-12-02,BTC,91300.0,4590.0,1889485593546.0,687744.0,25249321557.0,1370167.0,74.83,1977070785900238.5,12424588.0,0.515,0.005
2025-12-03,BTC,93472.0,4463.0,1934669307722.0,639050.0,16599401895.0,1374842.0,116.55,2115956785999060.2,9861625.0,0.5134,0.005
2025-12-04,BTC,92103.0,2701.0,1906563945063.0,560950.0,24219824028.0,1379554.0,78.72,2316746747212011.5,10967110.0,0.4904,0.005
2025-12-05,BTC,89348.0,3069.0,1849757605071.0,512256.0,22673066511.0,1384301.0,81.58,3316668931942759.0,8722533.0,0.4895,0.005
2025-12-06,BTC,89249.0,1059.0,1847930888974.0,529635.0,20708056892.0,1389083.0,89.24,1867762028364140.5,9420980.0,0.4842,0.005
2025-12-07,BTC,90405.0,2388.0,1872092014022.0,600000.0,19884058703.0,1393897.0,94.15,2208044633368663.8,11779670.0,0.4806,0.005
2025-12-08,BTC,90649.0,3034.0,1877371087591.0,670365.0,24801124643.0,1398743.0,75.7,1464301819984010.2,17049317.0,0.4808,0.005
2025-12-09,BTC,92695.0,3420.0,1919975901844.0,687744.0,18547445887.0,1403619.0,103.52,3273142477713346.0,13578824.0,0.48,0.005
2025-12-10,BTC,92036.0,3493.0,1906555970803.0,639050.0,17931679264.0,1408524.0,106.32,1977144718837471.2,2967041.0,0.4767,0.005
2025-12-11,BTC,92531.0,3856.0,1917041119285.0,560950.0,6382403797.0,1413455.0,300.36,2386054181723838.0,4591010.0,0.4701,0.005
2025-12-12,BTC,90275.0,2653.0,1870527132155.0,512256.0,15082727078.0,1418413.0,124.02,2351229561569138.5,3659451.0,0.4747,0.005
2025-12-13,BTC,90264.0,589.0,1870524608529.0,529635.0,21726588216.0,1423394.0,86.09,1995269608857096.8,7772280.0,0.4712,0.005
2025-12-14,BTC,88164.0,2245.0,1827226842874.0,600000.0,25733550224.0,1428398.0,71.01,2560833665556066.0,2722518.0,0.4444,0.005
2025-12-15,BTC,86412.0,3043.0,1791131868613.0,670365.0,13723889622.0,1433424.0,130.51,1998499469919811.8,3370398.0,0.446,0.005
2025-12-16,BTC,87843.0,2849.0,1821012724933.0,687744.0,11627960093.0,1438469.0,156.61,2667406572452343.0,2374186.0,0.4493,0.005
2025-12-17,BTC,86215.0,3340.0,1787479067422.0,639050.0,10834415366.0,1443532.0,164.98,3060434452904778.0,7737064.0,0.4474,0.005
2025-12-18,BTC,85460.0,3976.0,1772039200922.0,560950.0,22506493290.0,1448612.0,78.73,2715851373339287.0,16490915.0,0.4463,0.005
2025-12-19,BTC,88095.0,3014.0,1826896714368.0,512256.0,12559263792.0,1453707.0,145.46,2807383684779756.0,7061405.0,0.4585,0.005
2025-12-20,BTC,88324.0,594.0,1831866226662.0,529635.0,10695416639.0,1458816.0,171.28,2397955368370552.5,7173286.0,0.4166,0.005
2025-12-21,BTC,88636.0,1068.0,1838558534768.0,600000.0,21143997981.0,1463938.0,86.95,2831418398874523.0,3620471.0,0.4116,0.005
2025-12-22,BTC,88539.0,3034.0,1836767575874.0,670365.0,28312987738.0,1469069.0,64.87,2516470805040090.0,14882742.0,0.4111,0.005
2025-12-23,BTC,87423.0,2425.0,1813834133500.0,687744.0,28149494774.0,1474211.0,64.44,1849665811383422.5,17872751.0,0.4052,0.005
2025-12-24,BTC,87605.0,1587.0,1817828991548.0,639050.0,19207228660.0,1479359.0,94.64,6165397344584599.0,8906428.0,0.4008,0.005
2025-12-25,BTC,87172.0,1026.0,1809061795620.0,560950.0,19498747516.0,1484514.0,92.78,2675290898797470.5,10785314.0,0.3994,0.005
2025-12-26,BTC,87296.0,1995.0,1811853129466.0,512256.0,20265059701.0,1489674.0,89.41,3202203563538701.0,14078416.0,0.3779,0.005
2025-12-27,BTC,87810.0,482.0,1822740616596.0,529635.0,22345489069.0,1494836.0,81.57,2563305726336178.0,3797878.0,0.3769,0.005
2025-12-28,BTC,87870.0,559.0,1824205505186.0,600000.0,24831431788.0,1500000.0,73.46,4460539748263794.5,15916537.0,0.3768,0.005
2025-12-29,BTC,87119.0,2714.0,1808832083942.0,670365.0,18167061730.0,1505164.0,99.57,2979227501260749.5,8255089.0,0.3777,0.005
2025-12-30,BTC,88390.0,1998.0,1835442289666.0,687744.0,29331480565.0,1510326.0,62.58,5407995746255013.0,9392911.0,0.3814,0.005
